møte	I-ORG
?	O
	
Blant	O
de	O
mest	O
spesielle	O
er	O
historien	O
om	O
da	O
Bertelsen	O
støter	O
på	O
Ove	B-PER
Kjell	I-PER
Hole	I-PER
i	O
korridoren	O
i	O
august	O
2011	O
.	O
	
I	O
1973	O
ble	O
Finn	B-PER
Gustavsen	I-PER
igjen	O
innvalgt	O
på	O
Stortinget	B-ORG
,	O
nå	O
fra	O
Sosialistisk	B-ORG
Venstreparti	I-ORG
.	O
	
Thomassen	B-PER
er	O
på	O
vei	O
til	O
sin	O
neste	O
gjerning	O
.	O
	
Espen	B-LOC
:	O
	
Motstanden	O
er	O
ikke	O
uventet	O
størst	O
i	O
SV	B-ORG
.	O
	
Jeg	O
har	O
fått	O
høre	O
at	O
en	O
eller	O
annen	O
idiot	O
har	O
sendt	O
inn	O
en	O
bekymringsmeldig	O
angående	O
vår	O
oppfølging	O
av	O
Bønna	B-LOC
.	O
	
Hun	O
husker	O
Adresseavisen	B-ORG
intervjuet	O
fire	O
unge	O
jenter	O
om	O
hva	O
det	O
verste	O
de	O
visste	O
var	O
.	O
	
Aly	O
har	O
også	O
granska	O
kvar	O
det	O
vart	O
av	O
eigedelane	O
til	O
jødar	O
som	O
vart	O
deporterte	O
til	O
dødsleirane	O
i	O
aust	O
.	O
	
Etter	O
stortingsvalget	B-ORG
den	O
12.	I-ORG
september	I-ORG
fikk	O
Stortinget	B-ORG
nytt	O
flertall	O
-	O
et	O
flertall	O
som	O
ønsket	O
ny	O
politikk	O
og	O
ny	O
regjering	O
.	O
	
No	O
har	O
politiet	O
bestemt	O
seg	O
for	O
å	O
starte	O
etterforsking	O
på	O
eige	O
initiativ	O
sjølv	O
om	O
Helsetilsynet	B-ORG
enno	O
ikkje	O
har	O
komme	O
med	O
svar	O
.	O
	
Masse	O
latter	O
og	O
energi	O
,	O
seier	O
Sabrina	B-PER
til	O
Firda	B-PER
.	O
	
Tilda	B-PER
(	O
t.v.	O
)	O
og	O
Johannes	B-PER
Borg	I-PER
er	O
11	O
uker	O
,	O
men	O
skulle	O
ikke	O
ennå	O
vært	O
født	O
om	O
svangerskapet	O
hadde	O
forløpt	O
som	O
normalt	O
.	O
	
Veksten	O
i	O
Potters	B-PER
tall	I-PER
høres	O
kanskje	O
ut	O
som	O
ren	O
magi	O
,	O
men	O
de	O
er	O
fakta	O
.	O
	
Tora	B-PER
Berger	I-PER
skjøt	O
seg	O
bort	O
	
Ragnhild	B-PER
Aamot	I-PER
har	O
ikke	O
hørt	O
noe	O
fra	O
sønnen	O
på	O
to	O
måneder	O
.	O
	
Navnet	O
på	O
selskapet	O
som	O
oppfyller	O
Hannahs	B-PER
drøm	O
er	O
ikke	O
kjent	O
.	O
	
-	O
Stad	O
skipstunnel	I-ORG
er	O
verd	O
pengane	O
.	O
	
Når	O
hun	O
først	O
har	O
sagt	O
,	O
slik	O
hun	O
gjorde	O
på	O
Høyres	B-ORG
landsmøte	O
i	O
vår	O
,	O
at	O
Høyre	B-ORG
kan	O
regjere	O
både	O
med	O
Fremskrittspartiet	B-ORG
og	O
med	O
Kristelig	B-ORG
Folkeparti	I-ORG
og	O
Venstre	B-ORG
,	O
kommer	O
hun	O
til	O
å	O
holde	O
fast	O
på	O
det	O
gjennom	O
hele	O
valgkampen	O
.	O
	
Høyre	B-ORG
.	O
	
Og	O
Espen	B-LOC
er	O
tydeligvis	O
av	O
et	O
spesielt	O
materiale	O
.	O
	
-	O
Jeg	O
er	O
positiv	O
til	O
det	O
Hustadmarmor	B-ORG
gjør	O
i	O
forhold	O
til	O
å	O
utvikle	O
teknologi	O
for	O
CO2-håndtering	B-ORG
.	O
	
Olden	O
cruisehamn	O
fått	O
toppscore	O
i	O
ei	O
ny	O
cruiseundersøking	O
utført	O
av	O
det	O
danske	O
konsulentfirmaet	O
Grontmij	B-ORG
Carl	I-ORG
Bro	I-ORG
på	O
vegne	O
av	O
næringsdepartementet	O
.	O
	
Kvande	O
ringte	O
så	O
sorenskriver	O
Kari	B-PER
Johanne	I-PER
Bjørnøy	I-PER
for	O
å	O
få	O
saksdokumentene	O
.	O
	
NATO	B-ORG
har	O
fått	O
to	O
nye	O
medlemsland	O
	
-	O
Kunne	O
du	O
tenkt	O
deg	O
å	O
bli	O
profesjonell	O
fotballspelar	O
på	O
Odd	B-ORG
Grenland	I-ORG
?	O
	
Her	O
skulle	O
det	O
bli	O
gasskraftverk	O
med	O
en	O
gang	O
-	O
om	O
nødvendig	O
måtte	O
Ap	O
bryte	O
ut	O
av	O
en	O
sosialistisk	B-ORG
regjering	I-ORG
og	O
gå	O
sammen	O
med	O
gasskrafttilhengerne	O
Høyre	B-ORG
og	O
Frp	B-ORG
.	O
	
Hanevik	B-LOC
er	O
kritisk	O
til	O
dette	O
.	O
	
Det	O
hjelpte	O
ikkje	O
Kidston	B-PER
så	O
mykje	O
,	O
atten	O
månader	O
seinare	O
døydde	O
han	O
av	O
ein	O
kokainoverdose	B-ORG
.	O
	
Lars	B-PER
Elton	I-PER
Myhre	I-PER
tok	O
verdenscuppoeng	O
fredag	O
,	O
men	O
var	O
akkurat	O
for	O
seint	O
ute	O
til	O
å	O
kopiere	O
det	O
samme	O
lørdag	O
med	O
en	O
32.	O
plass	O
.	O
	
Så	O
i	O
1969	O
åpnet	O
den	O
nye	O
spedbarnsavdelingen	O
,	O
men	O
da	O
hadde	O
Haldorsen	B-ORG
gitt	O
seg	O
som	O
tilsynslege	O
.	O
	
Dette	O
kan	O
ifølgje	O
miljøvernbevegelsen	O
bli	O
ein	O
katastrofe	O
for	O
villaksen	O
når	O
ein	O
får	O
så	O
mange	O
oppdrettsanlegg	O
rundt	O
omkring	O
overalt	O
der	O
ein	O
eigentleg	O
frå	O
Regjeringa	B-ORG
si	O
side	O
skulle	O
verna	O
nasjonale	O
laksefjordar	O
og	O
nasjonale	O
laksevassdrag	O
.	O
	
«	O
Da	O
barnet	O
skulle	O
adopteres	O
bort	O
,	O
ble	O
jeg	O
bedt	O
om	O
å	O
ta	O
meg	O
av	O
saken	O
og	O
jeg	O
hentet	O
barnet	O
i	O
dag	O
og	O
la	O
det	O
inn	O
på	O
Spebarnshjemmet	B-ORG
under	O
dekknavnet	O
«	O
Reidun	O
»	O
.	O
	
Den	O
norske	O
produksjonen	O
har	O
nemlig	O
falt	O
med	O
10	O
prosent	O
siden	O
1998	O
,	O
skriver	O
Nationen	B-ORG
.	O
	
Som	O
journalist	O
skilte	O
Finn	B-PER
Gustavsen	I-PER
seg	O
ut	O
i	O
miljøet	O
i	O
Orientering	B-ORG
.	O
	
Kyrkjebygdheia	B-ORG
AS	I-ORG
ønskjer	O
å	O
fylle	O
det	O
omdiskuterte	O
steinbrotet	O
med	O
vatn	O
,	O
men	O
først	O
vil	O
ein	O
ta	O
ut	O
stein	O
i	O
fem	O
år	O
til	O
.	O
	
Funn	O
av	O
løse	O
kulturminner	O
fra	O
før	O
1900	O
skal	O
meldes	O
til	O
fylkesmannen	O
og	O
er	O
statens	O
eiendom	O
hvis	O
det	O
ikke	O
er	O
rimelig	O
håp	O
om	O
å	O
finne	O
eieren	O
(	O
§	O
9	O
)	O
,	O
og	O
Riksantikvaren	B-ORG
kan	O
i	O
medfør	O
av	O
§	O
10	O
frede	O
også	O
yngre	O
kulturminner	O
.	O
	
Dette	O
var	O
over	O
all	O
forventning	O
,	O
sa	O
Evensen	B-PER
til	O
NTB	B-ORG
etter	O
søndagens	O
renn	O
.	O
	
Lars	B-PER
Petter	I-PER
Sveen	I-PER
:	O
	
Det	O
store	O
jordraset	O
på	O
Engeset	B-LOC
tok	O
med	O
seg	O
både	O
bilvegen	O
og	O
eit	O
sommarhus	O
på	O
ferda	O
.	O
	
Wegner	B-PER
sier	O
i	O
dag	O
at	O
han	O
ikke	O
husker	O
saken	O
.	O
	
Solveig	B-PER
Garnæs	I-PER
var	O
praktikeren	O
.	O
	
Like	O
etterpå	O
skal	O
Bertelsen	B-PER
ha	O
dyttet	O
ham	O
.	O
	
Tajiks	O
fremste	O
minoritetsmotstander	O
,	O
Venstres	B-ORG
Abid	B-PER
Raja	I-PER
,	O
velger	O
en	O
annen	O
strategi	O
.	O
	
Blakemore	B-PER
hadde	O
tidlegare	O
det	O
kontoret	O
som	O
eg	O
no	O
sit	O
og	O
intervjuar	O
Stein	B-PER
i	O
.	O
	
Dette	O
vil	O
kun	O
gi	O
Nessa	O
muligheter	O
til	O
å	O
score	O
noen	O
billige	O
poenger	O
i	O
valgkampen	O
.	O
	
I	O
grunnen	O
har	O
ein	O
vekt	O
opp	O
att	O
noko	O
av	O
tonen	O
og	O
prinsippa	O
til	O
Alexander	B-PER
Seippel	I-PER
(	O
1851	O
-	O
1838	O
)	O
.	O
	
Løytnant	O
og	O
pilot	O
Per	B-PER
Karlsen	I-PER
forsøkte	O
å	O
ta	O
av	O
.	O
	
Det	O
seier	O
då	O
kvifor	O
dette	O
punktet	O
hos	O
Epiktet	B-PER
er	O
verdt	O
å	O
tenkje	O
over	O
.	O
	
Skal	B-ORG
overvåke	I-ORG
Røkke	I-ORG
	
Urbø	O
framhevar	O
arbeidsinnsatsen	O
til	O
Feltspatkompaniet	B-ORG
,	O
eit	O
firma	O
som	O
driv	O
med	O
hyttebygging	O
på	O
Hallbjønnsekken	B-ORG
.	O
	
I	O
eit	O
intervju	O
med	O
Novaja	B-ORG
Gaseta	I-ORG
erklærte	O
han	O
at	O
han	O
er	O
lojal	O
og	O
audmjuk	O
i	O
forhald	O
til	O
styresmaktene	O
.	O
	
Eg	O
hadde	O
inga	O
tru	O
på	O
at	O
kalven	O
ville	O
overleve	O
,	O
seier	O
Berit	B-PER
.	O
	
Arbeidarpartiet	B-ORG
ville	O
byggje	O
det	O
nye	O
samfunnet	O
og	O
det	O
nye	O
mennesket	O
.	O
	
Også	O
mannskap	O
frå	O
Røde	B-ORG
Kors	I-ORG
og	O
to	O
ekvipasjar	O
frå	O
Norske	B-ORG
Redningshundar	I-ORG
deltok	O
.	O
	
-	O
Statskyrkja	O
,	O
og	O
ikkje	O
minst	O
kyrkjerådsdirektør	O
Erling	B-PER
Pettersen	I-PER
,	O
heng	O
fast	O
i	O
ei	O
tilsvarande	O
førestelling	O
:	O
	
For	O
de	O
fleste	O
som	O
har	O
støttet	O
hovedlinjene	O
i	O
norsk	B-ORG
utenriks-	I-ORG
og	I-ORG
sikkerhetspolitikk	I-ORG
,	O
er	O
det	O
i	O
ettertid	O
enkelt	O
å	O
se	O
at	O
det	O
korrektivet	O
som	O
Gustavsen	O
og	O
mange	O
andre	O
representerte	O
,	O
var	O
nødvendig	O
og	O
betydningsfullt	O
for	O
landet	O
.	O
	
Inger	B-PER
Haldorsen	I-PER
skrev	O
i	O
et	O
privat	O
brev	O
i	O
1954	O
:	O
	
Den	O
erfarne	O
helsesøsteren	O
gir	O
ut	O
privatnummeret	O
sitt	O
til	O
elever	O
som	O
har	O
det	O
ekstra	O
vanskelig	O
,	O
og	O
Cathrine	B-PER
får	O
beskjed	O
om	O
at	O
hun	O
kan	O
ringe	O
eller	O
sende	O
sms	O
når	O
som	O
helst	O
på	O
døgnet	O
.	O
	
Om	O
Terminator	B-PER
er	O
det	O
mest	O
kjende	O
maskinmennesket	O
i	O
dag	O
,	O
er	O
han	O
slett	O
inga	O
nyskaping	O
på	O
lerretet	O
.	O
	
Eg	O
trur	O
at	O
Eminem	B-PER
er	O
i	O
ferd	O
med	O
å	O
innsjå	O
at	O
han	O
ikkje	O
lenger	O
kan	O
velja	O
bort	O
å	O
vera	O
rollemodell	O
,	O
noko	O
han	O
har	O
harselert	O
mykje	O
over	O
.	O
	
Så	O
mye	O
har	O
Åpent	B-ORG
Bakeri	I-ORG
vokst	O
.	O
	
-	O
For	O
å	O
bli	O
integrert	O
må	O
eg	O
jo	O
snakke	O
flytande	O
fransk	O
,	O
så	O
eg	O
må	O
berre	O
hive	O
meg	O
uti	O
det	O
,	O
seier	O
Joakim	B-PER
.	O
	
Foto	O
Stig	B-PER
Roger	I-PER
Eide	I-PER
	
-	O
Laurdag	O
arrangerer	O
vi	O
dobbeltkonsert	O
med	O
Fjorden	B-ORG
Baby	I-ORG
.	O
	
Utover	O
det	O
generelle	O
som	O
er	O
sagt	O
nedanfor	O
under	O
kap.	O
3.5.3.5	O
,	O
har	O
Språkrådet	B-ORG
i	O
dag	O
heller	O
ikkje	O
noko	O
særskilt	O
ansvar	O
for	O
språkspørsmål	O
som	O
gjeld	O
dei	O
mange	O
nyare	O
minoritetsspråka	O
i	O
landet	O
vårt	O
.	O
	
Sydneshaugen	B-ORG
skole	I-ORG
brukes	O
i	O
dag	O
både	O
til	O
forelesninger	O
og	O
lesesaler	O
for	O
alle	O
bachelorstudentene	O
på	O
Det	B-ORG
humanistiske	I-ORG
fakultet	I-ORG
.	O
	
Han	O
hadde	O
trolig	O
ingen	O
mistanke	O
om	O
at	O
denne	O
kjæresten	O
kunne	O
være	O
Jin	B-PER
Furseth	I-PER
.	O
	
Presidenten	O
vil	O
foreslå	O
at	O
Regjeringens	B-ORG
erklæring	O
legges	O
ut	O
til	O
behandling	O
i	O
et	O
senere	O
møte	O
.	O
	
Kvinna	O
på	O
bileta	O
heiter	O
Marie	B-PER
Høeg	I-PER
,	O
ho	O
var	O
fotograf	O
og	O
kvinneaktivist	O
.	O
	
Ekre	O
var	O
ein	O
av	O
to	O
frå	O
villreinlaget	O
som	O
deltok	O
,	O
i	O
tillegg	O
til	O
SNO	B-ORG
.	O
	
Marie	B-PER
Høeg	I-PER
såg	O
på	O
røysteretten	O
som	O
den	O
viktigaste	O
saka	O
i	O
kvinnekampen	O
.	O
	
Vestlendingen	O
fra	O
Lofthus	B-ORG
var	O
sikker	O
på	O
to	O
ting	O
:	O
	
Utover	O
det	O
generelle	O
som	O
er	O
sagt	O
nedanfor	O
under	O
kap.	O
11.5.3.5	O
,	O
har	O
Språkrådet	B-ORG
i	O
dag	O
ikkje	O
noko	O
særskilt	O
ansvar	O
verken	O
for	O
samisk	B-ORG
,	O
språka	O
til	O
nasjonale	O
minoritetar	O
eller	O
norsk	B-ORG
teiknspråk	O
.	O
	
Opprørerne	O
har	O
hele	O
tida	O
ønsket	O
det	O
som	O
nå	O
har	O
blitt	O
resultatet	O
,	O
at	O
Gaddafi	B-ORG
skulle	O
kollapse	O
til	O
slutt	O
.	O
	
Liker	B-ORG
Disney	I-ORG
:	O
	
Men	O
dette	O
må	O
sjåast	O
i	O
samanheng	O
med	O
Språkrådets	B-ORG
samla	O
oppgåveportefølje	O
og	O
organisatoriske	O
forankring	O
.	O
	
Augustin	B-PER
,	O
Gregor	B-PER
av	I-PER
Nyssa	I-PER
og	O
Aquinas	B-PER
og	O
konsilfedre	O
får	O
ikkje	O
sleppe	O
til	O
med	O
sine	O
standpunkt	O
.	O
	
Jacobsen	B-PER
var	O
nummer	O
sju	O
etter	O
første	O
omgang	O
,	O
men	O
falt	O
en	O
plass	O
etter	O
et	O
sistehopp	O
på	O
131,5	O
meter	O
.	O
	
Den	O
er	O
heller	O
ikkje	O
tilsett	O
sukker	O
,	O
eller	O
kunstige	O
søtningsstoff	O
,	O
opplyser	O
Tine	B-PER
.	O
	
Bardal	O
lå	O
på	O
fjerdeplass	O
etter	O
førsteomgangen	O
,	O
men	O
hoppet	O
seg	O
forbi	O
David	B-PER
Zauner	I-PER
etter	O
et	O
hopp	O
på	O
135,5	O
meter	O
i	O
annenomgangen	O
.	O
	
En	O
av	O
dem	O
som	O
har	O
tatt	O
poenget	O
,	O
er	O
Bulat	B-PER
Atabajev	I-PER
(	O
52	O
)	O
.	O
	
Det	O
er	O
bra	O
med	O
dyr	O
,	O
dei	O
har	O
god	O
kondisjon	O
og	O
fine	O
vekter	O
,	O
fortel	O
leiar	O
i	O
Setesdal	B-ORG
Austhei	I-ORG
villreinlag	I-ORG
,	O
Svein	B-PER
Ekre	I-PER
frå	O
Tveiten	B-LOC
i	O
Edland	B-LOC
.	O
	
Haga	O
har	O
rett	O
nok	O
uttala	O
seg	O
så	O
klossete	O
at	O
ein	O
undrast	O
på	O
om	O
ho	O
slår	O
ei	O
kvit	O
løgn	I-ORG
.	O
	
«	O
Er	O
det	O
akseptabelt	O
å	O
lære	O
en	O
hel	O
generasjon	O
opp	O
i	O
hvordan	O
en	O
utøver	O
ondskap	O
?	O
»	O
,	O
skrev	O
KrFs	O
Anita	B-PER
Appelthun	I-PER
Sæle	I-PER
-	O
et	O
spørsmål	O
som	O
blir	O
møtt	O
med	O
protester	O
fra	O
alle	O
fagpersoner	O
i	O
dataspill	O
Klassekampen	B-ORG
har	O
snakket	O
med	O
.	O
	
Men	O
for	O
velgere	O
som	O
primært	O
er	O
opptatt	O
av	O
at	O
de	O
rødgrønne	O
skal	O
få	O
avløsning	O
,	O
vil	O
denne	O
form	O
for	O
intern	O
krigføring	O
kunne	O
virke	O
negativt	O
for	O
Frp	B-ORG
.	O
	
Siden	O
1994	O
har	O
Bertelsen	B-ORG
bestemt	O
hva	O
som	O
er	O
rett	O
og	O
galt	O
for	O
byens	O
borgere	O
.	O
	
Ap	B-ORG
ligger	O
an	O
til	O
å	O
gjøre	O
et	O
godt	O
valg	O
,	O
og	O
vil	O
ikke	O
få	O
hovedskylden	O
hvis	O
det	O
rødgrønne	O
prosjektet	O
ikke	O
tåler	O
møtet	O
med	O
velgerne	O
.	O
	
Akkurat	O
som	O
utdanningsminister	O
Kristin	B-PER
Clemet	I-PER
leid	O
nederlag	O
på	O
spørsmålet	O
om	O
eigarform	O
sist	O
vår	O
,	O
vil	O
ho	O
no	O
lide	O
nederlag	O
på	O
mellom	O
anna	O
det	O
viktige	O
prinsippspørsmålet	O
med	O
omsyn	O
til	O
vald	O
eller	O
tilsett	O
rektor	O
.	O
	
Vil	O
Regjeringen	B-ORG
sitte	O
stille	O
og	O
være	O
vitne	O
til	O
at	O
det	O
nå	O
kommer	O
rundt	O
10	O
000	O
asylsøkere	O
hvert	O
år	O
i	O
tiden	O
fremover	O
?	O
	
Elling	B-ORG
:	O
	
Etter	O
sist	O
jakt	O
tok	O
SNO	O
dette	O
bildet	O
i	O
Setesdal	B-LOC
Austhei	B-LOC
villreinområde	O
.	O
	
Ingmar	B-PER
Ljones	I-PER
(	O
KrF	B-ORG
)	O
:	O
	
-	O
Kravet	O
vårt	O
handler	O
om	O
omfordeling	O
av	O
rikdommen	O
som	O
i	O
dag	O
er	O
fordelt	O
på	O
bakgrunn	O
av	O
den	O
institusjonelle	O
arven	O
fra	O
Pinochets	B-PER
diktatur	I-PER
,	O
sier	O
Cuevas	O
.	O
	
Johan	B-PER
Remen	I-PER
Evensen	I-PER
ble	O
igjen	O
den	O
store	O
norske	O
overraskelsen	O
.	O
	
Og	O
me	O
vil	O
ha	O
ei	O
lita	O
laksestamme	O
att	O
i	O
elva	O
,	O
seier	O
formann	O
i	O
Lærdal	B-ORG
elveeigarlag	O
,	O
Lasse	B-PER
Sælthun	I-PER
.	O
	
Agnes	B-PER
er	O
enig	O
.	O
	
Her	O
kan	O
det	O
for	O
så	O
vidt	O
trekkes	O
en	O
parallell	O
til	O
forskningsstasjonen	O
i	O
Kinnvika	B-LOC
på	O
Nordaustlandet	B-LOC
,	O
som	O
ble	O
bygd	O
for	O
det	O
internasjonale	O
geofysiske	O
år	O
i	O
1957	O
.	O
	
Det	O
har	O
teke	O
over	O
20	O
år	O
,	O
men	O
no	O
er	O
endeleg	O
pipeorgelet	O
på	O
plass	O
i	O
Kviteseid	B-ORG
gamle	I-ORG
kyrkje	I-ORG
.	O
	
Biskop	B-PER
Olav	I-PER
Skjevesland	I-PER
rosa	O
dei	O
som	O
har	O
jobba	O
med	O
å	O
få	O
Skafsåheii	O
fjellkyrkje	O
opp	O
og	O
stå	O
.	O
	
Don	B-PER
Mitchell	I-PER
(	O
40	O
)	O
tenkjer	O
tilbake	O
på	O
tiåret	O
som	O
endra	O
alt	O
.	O
	
Det	O
kunne	O
virke	O
som	O
ropingen	O
og	O
pipingen	O
mot	O
RBKs	B-ORG
sisteskanse	O
virket	O
:	O
	
Hanna	B-PER
Kvanmo	I-PER
fikk	O
ingenting	O
gratis	O
.	O
	
Kari	B-PER
Kemény	I-PER
skal	O
ha	O
stor	O
takk	O
for	O
å	O
ha	O
gjeve	O
oss	O
desse	O
bøkene	O
av	O
Kertész	O
i	O
norsk	B-ORG
språkdrakt	I-ORG
.	O
	
-	O
Espen	B-ORG
har	O
hatt	O
en	O
fantastisk	O
utvikling	O
etter	O
at	O
han	O
begynte	O
her	O
.	O
	
Espen	B-LOC
:	O
	
-	O
Vi	O
må	O
først	O
og	O
fremst	O
setje	O
vår	O
lit	O
til	O
at	O
summen	O
av	O
åtvaringar	O
i	O
fråsegnene	O
som	O
har	O
komme	O
inn	O
,	O
får	O
Miljøverndepartementet	B-ORG
til	O
å	O
setje	O
foten	O
ned	O
.	O
	
I	O
tillegg	O
styrde	O
han	O
riket	O
i	O
fem	O
år	O
,	O
medan	O
Nero	B-PER
var	O
umyndig	O
.	O
	
Men	O
når	O
Nessa	B-ORG
på	O
nytt	O
drar	O
debatten	O
ned	O
på	O
et	O
så	O
nedrig	O
nivå	O
,	O
synes	O
jeg	O
vi	O
politikere	O
bør	O
være	O
tilbakeholdne	O
med	O
å	O
gi	O
ham	O
den	O
oppmerksomheten	O
han	O
søker	O
.	O
	
Da	O
bør	O
ingen	O
være	O
overrasket	O
om	O
det	O
er	O
Kjetil	B-PER
som	O
er	O
foran	O
Aksel	B-ORG
.	O
	
Kunststudent	O
Endresen	B-PER
tror	O
overdosene	O
skyldes	O
nye	O
brukere	O
som	O
ikke	O
har	O
erfaring	O
med	O
det	O
livsfarlige	O
rusmiddelet	O
.	O
	
Den	O
kjende	O
produsenten	O
David	B-PER
Eriksen	I-PER
står	O
for	O
musikken	O
.	O
	
Hensynet	O
til	O
lav	O
arbeidsledighet	O
,	O
høy	O
sysselsetting	O
,	O
stabil	O
økonomisk	O
og	O
bærekraftig	O
utvikling	O
er	O
grunnleggende	O
hensyn	O
i	O
Regjeringens	B-ORG
økonomiske	I-ORG
politikk	I-ORG
.	O
	
Utfylling	B-ORG
ved	I-ORG
Kyrkjehamaren	I-ORG
	
Selv	O
om	O
Mike	B-PER
Poole	I-PER
og	O
meg	O
selv	O
ble	O
svært	O
så	O
gode	O
venner	O
og	O
fikk	O
et	O
respektfullt	O
vennskap	O
,	O
så	O
kunne	O
jeg	O
greid	O
meg	O
uten	O
alle	O
disse	O
møtene	O
.	O
	
Eventuell	O
bergverksdrift	O
hører	O
under	O
Bergmesteren	B-ORG
på	I-ORG
Svalbard	I-ORG
,	O
jf	O
forskrift	O
23	O
april	O
1976	O
.	O
	
Da	O
gutta	O
på	O
Horgans	B-ORG
begynte	O
å	O
sloss	O
med	O
hverandre	O
fordi	O
de	O
hadde	O
steket	O
/	O
hitlerhilset	O
hverandre	O
i	O
ansiktet	O
,	O
forstod	O
jeg	O
at	O
min	O
tid	O
var	O
kommet	O
.	O
	
Ann	B-PER
Kristin	I-PER
Flatland	I-PER
frå	O
Vik	B-ORG
IL	I-ORG
vart	O
teken	O
ut	O
i	O
skiskyting	O
.	O
	
Sverre	B-PER
Andersen	I-PER
avslørar	O
:	O
	
-	O
Styresmaktene	O
her	O
prøvde	O
å	O
nekte	O
oss	O
å	O
ta	O
inn	O
kjeledressane	O
våre	O
til	O
landet	O
,	O
fortel	O
ein	O
norsk	B-LOC
arbeidskar	O
eg	O
møter	O
på	O
Finnegan's	B-ORG
.	O
	
Ho	O
skreiv	O
dikt	O
som	O
førte	O
samfunnslitteraturen	O
vidare	O
,	O
sa	O
Vinje	B-PER
i	O
opningstala	O
.	O
	
Om	O
Bertelsen	O
ikke	O
vil	O
forlate	O
jobben	O
frivillig	O
,	O
vurderer	O
Justisdepartementet	B-ORG
å	O
gå	O
rettens	O
vei	O
for	O
å	O
avskjedige	O
ham	O
.	O
	
Fra	O
vi	O
stiger	O
inn	O
døra	O
og	O
til	O
Arne	B-PER
Nore	I-PER
er	O
klar	O
til	O
å	O
ta	O
i	O
mot	O
oss	O
på	O
sitt	O
kontor	O
,	O
har	O
aksjekursen	O
steget	O
med	O
sju	O
kroner	O
.	O
	
Elsa	B-PER
er	O
vokst	O
opp	O
med	O
søndagsmorgener	O
i	O
bakeri	O
og	O
skal	O
ikke	O
bli	O
baker	O
.	O
	
De	O
er	O
med	O
Espen	B-PER
hjemme	O
og	O
på	O
skolen	O
,	O
på	O
trening	O
og	O
fritidsaktiviteter	O
.	O
	
Lørdag	O
slo	O
Norge	B-ORG
Danmark	I-ORG
7	O
-	O
3	O
i	O
den	O
første	O
VM-kampen	B-ORG
.	O
	
Jarosjevskij	B-PER
meiner	O
styresmaktene	O
fører	O
ein	O
kamp	O
med	O
journalistane	O
.	O
	
Som	O
medlem	O
av	O
Bergen	B-ORG
kunstlag	I-ORG
er	O
ho	O
oppteken	O
av	O
kunst	O
,	O
men	O
også	O
kjend	O
som	O
ein	O
engasjert	O
samfunnsdebattant	O
og	O
initiativtakar	O
til	O
Senioruniversitetet	B-ORG
i	O
Førde	I-ORG
.	O
	
Om	O
det	O
som	O
skulle	O
koma	O
,	O
skriv	O
psykologen	O
Richard	B-PER
Ryder	I-PER
dette	O
:	O
	
Olav	B-PER
Johansen	I-PER
og	O
Per	B-PER
Karlsen	I-PER
hadde	O
med	O
seg	O
oberstløytnant	O
Paul	B-PER
A.	I-PER
Mayer	I-PER
og	O
den	O
svenske	B-LOC
etterretningsoffiseren	O
Stig	B-PER
von	I-PER
Bayer	I-PER
.	O
	
Nå	B-ORG
ble	I-ORG
jeg	I-ORG
glad	O
!	O
jubler	O
SVs	O
Bjørn	B-PER
Jacobsen	I-PER
.	O
	
Forfattaren	O
Espen	B-PER
Stueland	I-PER
meiner	O
Eminems	O
aggresjon	O
er	O
unevrotisk	O
og	O
sunn	O
.	O
	
Og	O
det	O
har	O
vore	O
veldig	O
vellykka	O
,	O
fortel	O
Olav	B-PER
Inge	I-PER
Nordbø	I-PER
.	O
	
Jens	B-PER
Stoltenberg	I-PER
har	O
det	O
litt	O
enklere	O
.	O
	
Vi	O
må	O
avventa	O
både	O
styremøtet	O
i	O
Helse	B-ORG
Sør	I-ORG
og	O
styremøtet	O
i	O
SiV	O
måndag	O
7.	O
oktober	O
før	O
vi	O
kan	O
få	O
avklart	O
korleis	O
vi	O
skal	O
komma	O
oss	O
ut	O
av	O
dette	O
,	O
seier	O
Grønli	O
til	O
Klassekampen	B-ORG
.	O
	
Informasjonen	O
overbeviser	O
politiets	O
vaktsjef	O
om	O
at	O
de	O
står	O
overfor	O
en	O
nødssituasjon	O
,	O
fastslår	O
daværende	O
politimester	O
Rolf	B-PER
B.	I-PER
Wegner	I-PER
senere	O
i	O
en	O
skriftlig	O
redegjørelse	O
.	O
	
Haukeland	B-ORG
Universitetssjukehus	I-ORG
opplyser	O
om	O
at	O
19-åringen	O
skal	O
vere	O
lettere	O
skada	O
og	O
at	O
tilstanden	O
skal	O
vere	O
stabil	O
.	O
	
Søvnløs	B-ORG
Svindal	I-ORG
knuste	O
konkurrentene	O
i	O
super-G	O
	
Knuste	O
vindauge	O
i	O
Firdahallen	B-ORG
	
Gruppene	O
har	O
namn	O
som	O
Animal	B-ORG
Liberation	I-ORG
Front	I-ORG
,	O
SPEAK	B-ORG
campaign	I-ORG
,	O
Stop	B-ORG
Huntingdom	I-ORG
Animal	I-ORG
Cruelty	I-ORG
og	O
så	O
bortetter	O
.	O
	
Den	O
siste	O
veka	O
har	O
ikkje	O
vore	O
like	O
god	O
,	O
seier	O
Årdal	B-LOC
.	O
	
Han	O
gjekk	O
inn	O
til	O
8.-plass	O
på	O
15-kilometeren	O
i	O
verdscupen	B-ORG
i	O
